overall_rank,id,label,year,url,node_type,community_id,subcommunity_id,composite_score,super_landmark,global_pagerank,pr_pct,local_betweenness,lpr_pct,global_betweenness,bw_pct,bridge_score,in_degree,out_degree,community_size
44,1145726,"Union Of India & Ors vs Dhanwanti Devi & Ors on 21 August, 1996",1996.0,https://indiankanoon.org/doc/1145726/,case,5,C5_S19,0.972878,True,0.00040129,0.998298355076574,0.0001860371,0.9725846095670259,8.2345e-06,0.9440347891851012,8.0282e-06,9,27,4132
45,477313,Central_Inland_Water_vs_Brojo_Nath_Ganguly_Anr_on_6_April_1986,1986.0,https://indiankanoon.org/doc/477313/,case,0,C0_S9,0.972783,True,0.00017525,0.9844961240310077,3.38483e-05,0.9222915484968803,0.0001997416,0.9954622802041974,0.0001994794,37,111,10922
46,1686885,"Kihoto Hollohan vs Zachillhu And Others on 18 February, 1992",1992.0,https://indiankanoon.org/doc/1686885/,case,0,C0_S11,0.970363,True,0.00011668,0.9714501796180752,4.38415e-05,0.9326904896955946,0.0002115134,0.9960294951786727,0.0002111737,23,75,10922
47,1159364,"Har Shankar & Ors. Etc. Etc vs The Dy. Excise & Taxation Commr. & Ors on 21 January, 1975",1975.0,https://indiankanoon.org/doc/1159364/,case,0,C0_S35,0.969796,True,0.00018981,0.9861977689544338,4.54823e-05,0.9338249196445453,4.17452e-05,0.9767441860465116,4.13928e-05,20,57,10922
48,1732220,"State Of Andhra Pradesh And Ors.Etc vs Mcdowell & Co.And Ors.Etc on 21 March, 1996",1996.0,https://indiankanoon.org/doc/1732220/,case,0,C0_S13,0.969673,True,9.909e-05,0.9644545282662129,8.83652e-05,0.9532993004348648,8.20738e-05,0.9873321989033844,8.13892e-05,27,60,10922
49,1666530,"Supreme Court Bar Association vs Union Of India & Anr on 17 April, 1998",1998.0,https://indiankanoon.org/doc/1666530/,case,0,C0_S3,0.969569,True,0.00010745,0.968803176403857,4.85348e-05,0.9366609945169219,0.0001628464,0.9939497069389298,0.0001624704,18,49,10922
50,320843,"State Of Madhya Pradesh & Ors vs Nandlal Jaiswal & Ors on 24 October, 1986",1986.0,https://indiankanoon.org/doc/320843/,case,0,C0_S2,0.968936,True,0.00024799,0.9922480620155039,4.26969e-05,0.931556059746644,2.25982e-05,0.9689922480620154,2.22674e-05,21,29,10922
51,974148,Sukhdev Singh & Ors. v. Bhagatram Sardar Singh Raghuvanshi & Others,1975.0,https://indiankanoon.org/doc/974148/,case,0,C0_S9,0.968444,True,9.326e-05,0.9636982416335791,8.41295e-05,0.9519757988277557,6.6623e-05,0.9856305539799584,6.59712e-05,24,119,10922
52,545301,Machhi_Singh_And_Others_vs_State_Of_Punjab_on_20_July_1983,1983.0,https://indiankanoon.org/doc/545301/,case,4,C4_S15,0.968425,True,0.00017471,0.9843070523728493,3.92251e-05,0.9287199848742673,4.66198e-05,0.978634902628096,4.64844e-05,36,1,7289
53,1149168,"State Of Himachal Pradesh & Ors.Etc vs Ganesh Wood Products & Ors.Etc on 11 September, 1995",1995.0,https://indiankanoon.org/doc/1149168/,case,67,C67,0.967915,True,0.00010083,0.9652108148988466,0.0006661891,0.9911136320665532,1.08706e-05,0.9544337303838155,1.0786e-05,7,23,1398
54,1293557,"Maganlal Chhagganlal (P) Ltd vs Municipal Corporation Of Greater ... on 11 April, 1974",1974.0,https://indiankanoon.org/doc/1293557/,case,0,C0_S35,0.967536,True,0.00010646,0.9682359614293817,5.09543e-05,0.9381735677821894,8.37177e-05,0.9877103422197012,8.33229e-05,22,77,10922
55,1806862,"Babua Ram And Ors vs State Of U.P. And Anr on 4 October, 1994",1994.0,https://indiankanoon.org/doc/1806862/,case,5,C5_S6,0.966374,True,0.00010592,0.967479674796748,5.24617e-05,0.9394970693892986,6.25035e-05,0.9843070523728493,6.24454e-05,3,68,4132
56,873760,"Jaswant Kaur vs Amrit Kaur & Ors on 25 October, 1976",1976.0,https://indiankanoon.org/doc/873760/,case,11,C11,0.96574,True,0.00018562,0.9856305539799584,0.0008933129,0.9926262053318208,4.078e-06,0.9238041217621479,3.6815e-06,8,7,2614
57,654172,"Secretary Irrigation Department ... vs G.C. Roy on 12 December, 1991",1991.0,https://indiankanoon.org/doc/654172/,case,2,C2_S9,0.96574,True,0.00010639,0.9678578181130648,5.90423e-05,0.942711287577992,5.07101e-05,0.9797693325770467,5.047e-05,14,39,7913
58,505842,Union of India v. Raghubir Singh,1989.0,https://indiankanoon.org/doc/505842/,case,5,C5_S7,0.965665,True,7.162e-05,0.9498960105880129,5.96201e-05,0.943089430894309,0.0006641851,0.9998109283418416,0.000664119,32,44,4132
59,1298680,"State Of Kerala And Anr vs The Gwalior Rayon Silk Manufacturing ... on 18 September, 1973",1973.0,https://indiankanoon.org/doc/1298680/,case,0,C0_S12,0.965145,True,5.819e-05,0.9374172811495557,0.0001961667,0.9744753261486103,0.0001013418,0.990168273775761,9.98219e-05,13,48,10922
60,1149874,"Reserve Bank Of India vs Peerless General Finance & Investment ... on 22 January, 1987",1987.0,https://indiankanoon.org/doc/1149874/,case,0,C0_S2,0.964606,True,0.00014744,0.9801474758933636,3.7325e-05,0.9264511249763661,3.06709e-05,0.9740971828322934,3.03817e-05,25,31,10922
61,86594,"Renusagar Power Co. Ltd vs General Electric Co on 7 October, 1993",1993.0,https://indiankanoon.org/doc/86594/,case,2,C2_S10,0.964502,True,0.00010989,0.9695594630364909,4.82451e-05,0.9360937795424465,4.69805e-05,0.979013045944413,4.67843e-05,21,62,7913
62,443837,"Rohtas Industries Ltd vs S.D. Agarwal & Anr on 16 December, 1968",1968.0,https://indiankanoon.org/doc/443837/,case,0,C0_S27,0.964029,True,6.236e-05,0.9421440726035167,0.0001328628,0.9661561731896389,8.35305e-05,0.9875212705615428,8.25011e-05,10,45,10922
63,20367,"Jage Ram And Ors vs State Of Haryana And Ors on 2 March, 1971",1971.0,https://indiankanoon.org/doc/20367/,case,5,C5_S3,0.963471,True,0.00016942,0.9833616940820571,0.0001339214,0.9665343165059558,6.9595e-06,0.9385517110985063,6.811e-06,7,16,4132
64,1648125,"Anant Mills Co. Ltd vs State Of Gujarat & Ors on 21 January, 1975",1975.0,https://indiankanoon.org/doc/1648125/,case,8,C8_S25,0.963197,True,7.983e-05,0.9561353753072415,7.11427e-05,0.9483834373227453,5.54955e-05,0.9818491208167895,5.54721e-05,12,53,2251
65,1536600,Smt_Somavanti_And_Others_vs_The_State_Of_Punjab_And_Others_And_on_2_May_1962,1962.0,https://indiankanoon.org/doc/1536600/,case,5,C5_S32,0.962829,True,0.0001063,0.9676687464549064,0.0001370056,0.9684250330875401,1.07394e-05,0.9532993004348648,1.05874e-05,15,8,4132
66,1741949,Pawan_Alloys_And_Casting_Pvt_Ltd_Meerut_vs_U_P_State_Electricity_Board_And_Ors_on_5_August_1997,1997.0,https://indiankanoon.org/doc/1741949/,case,67,C67,0.962602,True,7.981e-05,0.955946303649083,0.0014219198,0.996596710153148,8.547e-06,0.9459255057666855,8.3665e-06,9,25,1398
67,1331941,"Frank Anthony Public School ... vs Union Of India & Ors on 17 November, 1986",1986.0,https://indiankanoon.org/doc/1331941/,case,0,C0_S4,0.962535,True,6.8e-05,0.9476271506901115,9.53907e-05,0.9567025902817168,6.19699e-05,0.983739837398374,6.12308e-05,7,52,10922
68,818638,"Union Of India (Uoi) vs Hari Krishan Khosla (Dead) By Lrs. on 16 September, 1992",1992.0,https://indiankanoon.org/doc/818638/,case,5,C5_S19,0.962469,True,0.00012437,0.9744753261486103,6.69895e-05,0.9463036490830025,1.40255e-05,0.9602949517867272,1.39512e-05,4,46,4132
69,501542,"Delhi Administration vs Gurdip Singh Uban And Ors. Etc on 18 August, 2000",2000.0,https://indiankanoon.org/doc/501542/,case,5,C5_S21,0.962337,True,0.00011394,0.9703157496691246,0.0003973971,0.9839289090565324,6.8149e-06,0.9377954244658726,6.3743e-06,11,24,4132
70,1134697,Union_Of_India_And_Another_vs_Tulsiram_Patel_And_Others_on_11_July_1985,1985.0,https://indiankanoon.org/doc/1134697/,case,0,C0_S13,0.96193,True,4.784e-05,0.9251276233692569,0.0002289028,0.9773114010209869,0.0001329016,0.9930043486481377,0.0001311281,22,137,10922
71,1788830,"M/S Larsen & Toubro Ltd vs State Of Gujarat & Ors on 18 March, 1998",1998.0,https://indiankanoon.org/doc/1788830/,case,5,C5_S11,0.961505,True,0.00012352,0.973908111174135,2.971e-05,0.9192664019663452,4.38531e-05,0.9775004726791454,4.38201e-05,5,39,4132
72,928322,"Ajay Agarwal vs Union Of India And Ors on 5 May, 1993",1993.0,https://indiankanoon.org/doc/928322/,case,4,C4_S2,0.960579,True,6.462e-05,0.944412932501418,0.0001794291,0.9720173945925505,2.47357e-05,0.9708829646435999,2.41166e-05,9,41,7289
73,1837051,"Jagmohan Singh vs The State Of U. P on 3 October, 1972",1972.0,https://indiankanoon.org/doc/1837051/,case,4,C4_S15,0.959766,True,6.824e-05,0.94781622234827,0.0001347834,0.9672906031385895,2.15383e-05,0.9680468897712233,2.10732e-05,18,21,7289
74,1586918,"R.S. Nayak vs A.R. Antulay & Anr on 17 April, 1986",1986.0,https://indiankanoon.org/doc/1586918/,case,4,C4_S23,0.959236,True,5.474e-05,0.9349593495934959,0.0001136728,0.9621856683683115,6.45749e-05,0.9848742673473246,6.41827e-05,17,45,7289
75,4572688,Union_Of_India_Uoi_vs_Sankalchand_Himatlal_Sheth_And_Anr_on_19_September_1977,1977.0,https://indiankanoon.org/doc/4572688/,case,0,C0_S11,0.959227,True,5.996e-05,0.9398752127056155,0.0001339595,0.9667233881641142,3.83658e-05,0.9759878994138779,3.73279e-05,13,1,10922
76,181623893,"Mukri Gopalan vs Cheppilat Puthanpurayil Aboobacker on 12 July, 1995",1995.0,https://indiankanoon.org/doc/181623893/,case,2,C2_S24,0.959161,True,0.00013126,0.9761769710720363,6.69953e-05,0.9464927207411609,9.2934e-06,0.9487615806390622,9.0209e-06,13,78,7913
