source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,7113356,7019894,Oakes v. Gaines,1982,https://www.courtlistener.com/opinion/7113356/oakes-v-gaines/,2238521,7019894,2238521,Marcus v. Green,https://www.courtlistener.com/opinion/2238521/marcus-v-green/
courtlistener,7113356,7019894,Oakes v. Gaines,1982,https://www.courtlistener.com/opinion/7113356/oakes-v-gaines/,2240501,7019894,2240501,Smith v. Metropolitan Sanitary District of Greater Chicago,https://www.courtlistener.com/opinion/2240501/smith-v-metropolitan-sanitary-district-of-greater-chicago/
courtlistener,7113356,7019894,Oakes v. Gaines,1982,https://www.courtlistener.com/opinion/7113356/oakes-v-gaines/,2044651,7019894,9529641,McCormick v. Caterpillar Tractor Co.,https://www.courtlistener.com/opinion/2044651/mccormick-v-caterpillar-tractor-co/
courtlistener,7113356,7019894,Oakes v. Gaines,1982,https://www.courtlistener.com/opinion/7113356/oakes-v-gaines/,2100496,7019894,9716980,McCormick v. Caterpillar Tractor Co.,https://www.courtlistener.com/opinion/2100496/mccormick-v-caterpillar-tractor-co/
courtlistener,1605459,1605459,Clark v. Tampa Elec. Co.,1982,https://www.courtlistener.com/opinion/1605459/clark-v-tampa-elec-co/,106715,1605459,9422695,Eichel v. New York Central Railroad,https://www.courtlistener.com/opinion/106715/eichel-v-new-york-central-railroad/
courtlistener,1605459,1605459,Clark v. Tampa Elec. Co.,1982,https://www.courtlistener.com/opinion/1605459/clark-v-tampa-elec-co/,1836908,1605459,1836908,Cook v. Eney,https://www.courtlistener.com/opinion/1836908/cook-v-eney/
courtlistener,1605459,1605459,Clark v. Tampa Elec. Co.,1982,https://www.courtlistener.com/opinion/1605459/clark-v-tampa-elec-co/,1942499,1605459,1942499,Williams v. Pincombe,https://www.courtlistener.com/opinion/1942499/williams-v-pincombe/
courtlistener,1605459,1605459,Clark v. Tampa Elec. Co.,1982,https://www.courtlistener.com/opinion/1605459/clark-v-tampa-elec-co/,7585999,1605459,7514897,"Knight-Ridder Newspapers, Inc. v. Sosa",https://www.courtlistener.com/opinion/7585999/knight-ridder-newspapers-inc-v-sosa/
courtlistener,1605459,1605459,Clark v. Tampa Elec. Co.,1982,https://www.courtlistener.com/opinion/1605459/clark-v-tampa-elec-co/,1115564,1605459,1115564,Grossman v. Beard,https://www.courtlistener.com/opinion/1115564/grossman-v-beard/
courtlistener,1605459,1605459,Clark v. Tampa Elec. Co.,1982,https://www.courtlistener.com/opinion/1605459/clark-v-tampa-elec-co/,7590007,1605459,7519167,Schneider v. State,https://www.courtlistener.com/opinion/7590007/schneider-v-state/
courtlistener,403682,403682,"Kathy L. Joiner, Etc. v. Diamond M Drilling Co. And Halliburton Company, and Third-Party v. Dr. C. Babson Fresh, Third-Party",1982,https://www.courtlistener.com/opinion/403682/kathy-l-joiner-etc-v-diamond-m-drilling-co-and-halliburton-company/,105337,403682,9421215,Ryan Stevedoring Co. v. Pan-Atlantic Steamship Corp.,https://www.courtlistener.com/opinion/105337/ryan-stevedoring-co-v-pan-atlantic-steamship-corp/
courtlistener,403682,403682,"Kathy L. Joiner, Etc. v. Diamond M Drilling Co. And Halliburton Company, and Third-Party v. Dr. C. Babson Fresh, Third-Party",1982,https://www.courtlistener.com/opinion/403682/kathy-l-joiner-etc-v-diamond-m-drilling-co-and-halliburton-company/,251263,403682,251263,"James J. Canton, Robert Reeves and L. B. Johnson v. Angelina Casualty Company",https://www.courtlistener.com/opinion/251263/james-j-canton-robert-reeves-and-l-b-johnson-v-angelina-casualty/
