source_doc_id,source_case,source_year,source_url,cited_doc_id,cited_name,cited_url
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,825787,article 22 (3),https://indiankanoon.org/doc/825787/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,504536,article 22 (7) (b).,https://indiankanoon.org/doc/504536/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,199256722,article 22 (4) (b),https://indiankanoon.org/doc/199256722/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1782826,Article 22 (6),https://indiankanoon.org/doc/1782826/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,131782864,article 22 (4) (a),https://indiankanoon.org/doc/131782864/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,168664138,section 3 (1)(a),https://indiankanoon.org/doc/168664138/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,111915764,section 9,https://indiankanoon.org/doc/111915764/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,68187463,Section 10 (3),https://indiankanoon.org/doc/68187463/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,308208,article 22 (7) (c),https://indiankanoon.org/doc/308208/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,147115869,section 3 (1) (a) (iii),https://indiankanoon.org/doc/147115869/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,152026735,Section 13(2),https://indiankanoon.org/doc/152026735/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,17858,Article 20 (2),https://indiankanoon.org/doc/17858/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,158433,article 22 (7) (a),https://indiankanoon.org/doc/158433/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,66794474,8,https://indiankanoon.org/doc/66794474/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,129822791,10,https://indiankanoon.org/doc/129822791/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,4890801,"Defence of India Act, 1939",https://indiankanoon.org/doc/4890801/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,487667,King Emperor v. Benoari Lal Sharma and others,https://indiankanoon.org/doc/487667/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,915147,Section 2,https://indiankanoon.org/doc/915147/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,88674,article 221,https://indiankanoon.org/doc/88674/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,258019,article 19 (1) (f),https://indiankanoon.org/doc/258019/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,609295,article 15 (corresponding to the present,https://indiankanoon.org/doc/609295/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1324537,"article 75 :-- """,https://indiankanoon.org/doc/1324537/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,664727,article 10 (1) (d),https://indiankanoon.org/doc/664727/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,188254786,section 2,https://indiankanoon.org/doc/188254786/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,158364168,section 16,https://indiankanoon.org/doc/158364168/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,123073859,section 2,https://indiankanoon.org/doc/123073859/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,768566,",(1) (d).",https://indiankanoon.org/doc/768566/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,829916,articles 33,https://indiankanoon.org/doc/829916/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,846153,34,https://indiankanoon.org/doc/846153/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,29620989,S. 4,https://indiankanoon.org/doc/29620989/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,25987,"King(1), and Bugga and others v. Emperor",https://indiankanoon.org/doc/25987/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,128725527,British Act,https://indiankanoon.org/doc/128725527/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,168705853,13,https://indiankanoon.org/doc/168705853/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,609139,Article 12,https://indiankanoon.org/doc/609139/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,948485,article 65,https://indiankanoon.org/doc/948485/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,594125,article 368,https://indiankanoon.org/doc/594125/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,492977,articles 10,https://indiankanoon.org/doc/492977/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,181332691,section 1,https://indiankanoon.org/doc/181332691/
