source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2200388,2159535,2200388,Stephenson v. Kaiser Foundation Hospitals,https://www.courtlistener.com/opinion/2200388/stephenson-v-kaiser-foundation-hospitals/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2190841,2159535,2190841,Gin Non Louie v. Chinese Hospital Assn.,https://www.courtlistener.com/opinion/2190841/gin-non-louie-v-chinese-hospital-assn/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,1175924,2159535,1175924,Landeros v. Flood,https://www.courtlistener.com/opinion/1175924/landeros-v-flood/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2177795,2159535,2177795,Hepp v. Lockheed-California Co.,https://www.courtlistener.com/opinion/2177795/hepp-v-lockheed-california-co/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,1262144,2159535,9845510,Lipson v. Superior Court,https://www.courtlistener.com/opinion/1262144/lipson-v-superior-court/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2111393,2159535,2111393,Gomez v. Ticor,https://www.courtlistener.com/opinion/2111393/gomez-v-ticor/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,1421546,2159535,9626214,Mann v. Cracchiolo,https://www.courtlistener.com/opinion/1421546/mann-v-cracchiolo/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2133452,2159535,2133452,Iverson v. Superior Court,https://www.courtlistener.com/opinion/2133452/iverson-v-superior-court/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2125763,2159535,2125763,"AARTS Productions, Inc. v. Crocker National Bank",https://www.courtlistener.com/opinion/2125763/aarts-productions-inc-v-crocker-national-bank/
courtlistener,2159535,2159535,"Salasguevara v. Wyeth Laboratories, Inc.",1990,https://www.courtlistener.com/opinion/2159535/salasguevara-v-wyeth-laboratories-inc/,2148735,2159535,2148735,Powell v. Superior Court,https://www.courtlistener.com/opinion/2148735/powell-v-superior-court/
