source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,110468,752882,9428310,City of Milwaukee v. Illinois,https://www.courtlistener.com/opinion/110468/city-of-milwaukee-v-illinois/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,405068,752882,405068,"Francis Van Orman, on His Own Behalf and on Behalf of a Class of All Participants, Continuing Former Employees, Pensioners, Beneficiaries and Contingent Survivors, as Such Persons Are Defined in the Revised Retirement Plan of the American Insurance Company, American Automobile Insurance Company and Associated Indemnity Corporation (""Tarp"") v. The American Insurance Company, the American Automobile Insurance Company, the Associated Indemnity Corporation, Fireman's Fund Insurance Company, Fireman's Fund American Life Insurance Company, Tarp, and Fireman's Fund American Retirement Plan(""farp""), Robert P. J. Cooney and Jack B. McCowan Nellie Taylor, Andrew Marsh, Ulice M. Hoover, Peggy Laing, Richard Shultis and Waldermar Ogren, on Their Own Behalf and on Behalf of All Participants and Beneficiaries Similarly Situated v. The American Insurance Company, the American Automobile Insurance Company, the Associated Indemnity Corporation, Fireman's Fund Insurance Company, Fireman's Fund American Life Insurance Company, Robert P. J. Cooney, Jack B. McCowan and Tarp, Francis Van Orman, on His Own Behalf and on Behalf of All Participants and Beneficiaries Similarly Situated, and Ulice M. Hoover, Nellie Taylor, Peggy Laing, Andrew Marsh, Richard Shultis, and Waldemar H. Ogren, on Behalf of Those and All Other Persons Similarly Situated, in No. 81-2784. The American Insurance Company, the American Automobile Insurance Company, Theassociated Indemnity Corporation, Fireman's Fund Insurance Company,fireman's Fund American Life Insurance Company, Tarp, and Farp, Robert P. j.cooney and Jack b.mccowan and the American Insurance Company, the American Automobile Insurance Company, the Associated Indemnity Corporation, Fireman's Fund Insurance Company, Fireman's Fund American Life Insurance Company, Robert P. J. Cooney, Jack B. McCowan and Tarp, in No. 81-2785 the American Insurance Company, American Automobile Insurance Company, Associated Indemnity Corporation, Fireman's Fund Insurance Company, the Revised Retirement Plan of the American Insurance Company, Fireman's Fund American Retirement Plan, Robert P. J. Cooney and Jack B. McCowan and Fireman's Fund Insurance Company, American Insurance Company, American Automobile Insurance Company, Associated Indemnity Corporation, the Revised Retirement Plan of the American Insurance Company, Associated Indemnity Corporation, Fireman's Fund American Life Insurance Company, Robert P. J. Cooney, and Jack B. McCowan in No. 81-2786",https://www.courtlistener.com/opinion/405068/francis-van-orman-on-his-own-behalf-and-on-behalf-of-a-class-of-all/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,111858,752882,111858,Pilot Life Insurance v. Dedeaux,https://www.courtlistener.com/opinion/111858/pilot-life-insurance-v-dedeaux/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,522153,752882,522153,"Joan C. Burnham, Etc. v. The Guardian Life Insurance Company of America",https://www.courtlistener.com/opinion/522153/joan-c-burnham-etc-v-the-guardian-life-insurance-company-of-america/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,9008149,752882,9000936,Singer v. Black & Decker Corp.,https://www.courtlistener.com/opinion/9008149/singer-v-black-decker-corp/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,670746,752882,670746,"Tommy Land, Cross-Appellee v. Chicago Truck Drivers, Helpers and Warehouse Workers Union (Independent) Health and Welfare Fund",https://www.courtlistener.com/opinion/670746/tommy-land-cross-appellee-v-chicago-truck-drivers-helpers-and-warehouse/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,676091,752882,676091,Roy C. Tassinare v. American National Insurance Company,https://www.courtlistener.com/opinion/676091/roy-c-tassinare-v-american-national-insurance-company/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,7031914,752882,6934110,Parker v. BankAmerica Corp.,https://www.courtlistener.com/opinion/7031914/parker-v-bankamerica-corp/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,7033310,752882,6935642,Cinelli v. Security Pacific Corp.,https://www.courtlistener.com/opinion/7033310/cinelli-v-security-pacific-corp/
courtlistener,752882,752882,"Health Cost Controls v. Ralph Isbell, Father and Next Friend of Tammy Isbell",1997,https://www.courtlistener.com/opinion/752882/health-cost-controls-v-ralph-isbell-father-and-next-friend-of-tammy/,714148,752882,714148,Ryan v. Federal Express Corporation,https://www.courtlistener.com/opinion/714148/ryan-v-federal-express-corporation/
