source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1327277,5648337,1327277,"Citizens Bank v. Alexander-Smith Academy, Inc.",https://www.courtlistener.com/opinion/1327277/citizens-bank-v-alexander-smith-academy-inc/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1424842,5648337,9626911,Scott v. Atlanta Dairies Cooperative,https://www.courtlistener.com/opinion/1424842/scott-v-atlanta-dairies-cooperative/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1304468,5648337,1304468,"Adair Realty Co. v. Greenbriar-Fulton, Inc.",https://www.courtlistener.com/opinion/1304468/adair-realty-co-v-greenbriar-fulton-inc/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1261505,5648337,1261505,Headrick v. Fordham,https://www.courtlistener.com/opinion/1261505/headrick-v-fordham/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1290532,5648337|5648338,1290532,"Whatley's Interiors, Inc. v. Anderson",https://www.courtlistener.com/opinion/1290532/whatleys-interiors-inc-v-anderson/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1267599,5648338,1267599,"Due West Associates, Inc. v. RENFROE MINING & GRADING COMPANY, INC.",https://www.courtlistener.com/opinion/1267599/due-west-associates-inc-v-renfroe-mining-grading-company-inc/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1364615,5648337|5648338,1364615,"Bowers v. Economation, Inc.",https://www.courtlistener.com/opinion/1364615/bowers-v-economation-inc/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1378256,5648337,9609567,Murray v. Sloan Paper Co.,https://www.courtlistener.com/opinion/1378256/murray-v-sloan-paper-co/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,5791730,5648337,5646450,"Floyd v. Piedmont Hospital, Inc.",https://www.courtlistener.com/opinion/5791730/floyd-v-piedmont-hospital-inc/
courtlistener,5793459,5648337|5648338,"G. J. Soracco, M.D., P.C. v. Domineck",1998,https://www.courtlistener.com/opinion/5793459/g-j-soracco-md-pc-v-domineck/,1296950,5648337,1296950,Ludi v. Van Metre,https://www.courtlistener.com/opinion/1296950/ludi-v-van-metre/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,2142389,1572612,2142389,Spath v. Morrow,https://www.courtlistener.com/opinion/2142389/spath-v-morrow/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,2014504,1572612,2014504,Acker v. Sorensen,https://www.courtlistener.com/opinion/2014504/acker-v-sorensen/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,2190005,1572612,2190005,Tiwald v. Dewey,https://www.courtlistener.com/opinion/2190005/tiwald-v-dewey/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1722941,1572612,9673374,Barry v. Bohi,https://www.courtlistener.com/opinion/1722941/barry-v-bohi/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1594414,1572612,1594414,"Norfolk Iron v. LARRY L. BEHNKE, PC",https://www.courtlistener.com/opinion/1594414/norfolk-iron-v-larry-l-behnke-pc/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,2048336,1572612,2048336,"Board of Regents of the University of Nebraska v. Wilscam Mullins Birge, Inc.",https://www.courtlistener.com/opinion/2048336/board-of-regents-of-the-university-of-nebraska-v-wilscam-mullins-birge/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1662395,1572612,9665909,Ames v. Hehner,https://www.courtlistener.com/opinion/1662395/ames-v-hehner/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1937304,1572612,1937304,Ourada v. Cochran,https://www.courtlistener.com/opinion/1937304/ourada-v-cochran/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1309327,1572612,1309327,"Central States Resources, Corp. v. First National Bank",https://www.courtlistener.com/opinion/1309327/central-states-resources-corp-v-first-national-bank/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1678046,1572612,1678046,Healy v. Langdon,https://www.courtlistener.com/opinion/1678046/healy-v-langdon/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1668303,1572612,1668303,Lindsay Manufacturing Co. v. Universal Surety Co.,https://www.courtlistener.com/opinion/1668303/lindsay-manufacturing-co-v-universal-surety-co/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1734238,1572612,1734238,Kocsis v. Harrison,https://www.courtlistener.com/opinion/1734238/kocsis-v-harrison/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1734815,1572612,1734815,Zion Wheel Baptist Church v. Herzog,https://www.courtlistener.com/opinion/1734815/zion-wheel-baptist-church-v-herzog/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1691706,1572612,1691706,Gordon v. Connell,https://www.courtlistener.com/opinion/1691706/gordon-v-connell/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1715822,1572612,9672142,Giese v. Stice,https://www.courtlistener.com/opinion/1715822/giese-v-stice/
courtlistener,1572612,1572612,Weaver v. Cheung,1998,https://www.courtlistener.com/opinion/1572612/weaver-v-cheung/,1308920,1572612,1308920,Schendt v. Dewey,https://www.courtlistener.com/opinion/1308920/schendt-v-dewey/
