citing_id,cited_id
4889,910595
5232,912722
5232,1744931
6571,352854
6571,1199724
6571,1293557
6571,1575265
8137,837560
8137,885778
8137,1049882
8308,1660833
10645,329158
18435,1090707
20420,740772
21350,1811199
22898,382199
22898,802267
22898,1179783
23632,1681078
23632,1831036
25642,54750
27891,328927
27891,538117
27891,664536
27891,1404351
27891,1464523
29725,19300
31848,1224706
32080,221237
32080,1999892
35385,936707
35385,960821
37341,33717
39159,1326957
39828,358833
39828,987341
39828,1115441
39828,1176456
39828,1293755
43367,239562
47007,1140705
47007,1206922
50750,823444
52449,1430396
52449,1778510
53080,27891
54750,55200
54750,987059
55098,1963913
59812,1144327
64256,727461
67356,1159364
67356,1305829
67608,1187427
67871,388295
67871,766560
67871,1240174
67871,1428293
67871,1747577
72560,1130169
72560,1342109
72954,1979520
83968,451064
93739,1421227
101547,231666
102200,277312
102200,667935
102200,740772
102200,843319
102200,37505817
104184,948679
104184,1890075
104184,1961694
106222,1642365
113663,89591
124028,440471
127405,1187427
127577,1631077
129969,1602162
131360,304146
132334,149826
135645,1047179
136345,1116451
140311,115197
140311,1444823
143379,186428
143379,324811
143379,1281050
143379,1590667
146057,38559
146057,1713965
147006,1201722
147006,1302865
147006,4572688
162242,1766147
162242,1837051
162242,1857950
166486,1048514
167519,106222
172090,1882779
174974,895521
177759,568069
181804,708557
184521,174974
184521,304499
184521,514162
184521,894748
184521,1240174
184521,1776469
186428,554839
186428,1281050
186428,1327287
186428,1766147
189307,485394
189307,502707
189307,543934
189307,993554
189307,1849559
194358,1656455
194959,1382698
196949,318186
196949,899911
196949,1873752
196949,1961694
196949,1989300
197722,732821
201568,1701068
202223,1748256
202223,35662889
211216,509084
214161,1887042
214415,1672252
215507,267430
223504,125596
224201,688127
226270,1489340
231057,1783454
234128,1066467
236106,1425329
237512,1425747
243782,8308
243782,358833
246132,87572034
248227,125596
248227,538117
248227,1799890
253279,53020
253499,1421992
257734,1066523
268805,162242
268805,595099
268805,709776
268805,1171702
268805,1606318
268805,1766147
268805,1939993
268937,1353808
275180,859804
275235,802307
275235,1221542
275235,1470290
275235,1915068
277928,96229
277928,1802788
279176,802267
279176,1377335
279176,1584099
281220,102200
288297,101547
289533,717095
290430,924801
296937,1067796
299215,859161
299215,861981
302205,179426437
306336,117326
306336,849004
306336,1354608
306336,1430046
308284,1222748
309541,1364553
311809,965502
312939,145565
312939,537047
312939,1235907
312939,1262157
312939,1307370
312939,1430396
312939,1510201
312939,1830726
312939,1913766
314044,184660633
317554,1368304
322504,1085960
322504,179426437
324811,1171702
329158,89824
329579,1174367
333037,1430396
333037,1652416
341524,1114841
341775,1075586
342680,111109
342680,283660
342680,334293
342680,554839
342680,1193965
342680,1276331
342680,1831036
344127,186428
351372,1300473
357167,92021
393447,1733535
397587,1913564
400294,1939993
404801,1794127
408848,1585519
412082,274109
413477,538101
417020,1298680
419916,52449
419916,393447
419916,451059
419916,865455
419916,1430396
419916,1653713
419916,1752601
422413,1242882
429865,941355
429865,1605661
430246,637803
430246,1444823
432941,1273771
432941,1660833
432941,1767934
434106,1628
434106,72560
434106,703393
434106,1276295
434106,1281050
434106,1342109
442517,329158
444058,1467661
450953,1357931
451059,1766147
451059,1831036
453657,873290
455323,566221
471272,1602162
475813,1230349
476741,1410625
477313,1606318
477701,133024
480687,623976
482373,876733
482373,1382411
482373,1733535
482373,1766147
482487,577265
483639,538101
485394,502707
485394,543934
485394,993554
485394,1849559
489698,752151
490205,752687
495691,1296928
496663,1766147
498814,421372
501550,1398781
503780,1872225
505591,1401948
