citing_id,cited_id
761,407786
761,459915
1066,566221
1364,1187427
1405,236106
1438,209994
1532,1694576
1977,433126
2558,1814506
2782,1302865
3197,1000517
3239,779687
3728,974498
4045,1954254
4190,1277731
4889,910595
5232,392390
5232,694388
5232,912722
5232,974951
5232,1106379
5232,1627271
5232,1744931
5707,1416553
5946,1270363
6253,333037
6571,312567
6571,352854
6571,1199724
6571,1293557
6571,1575265
6906,1188904
6925,708557
6925,981808
7437,865312
7693,101547
7745,1912866
8137,580546
8137,837560
8137,885778
8137,1049882
8308,1660833
9007,1300473
9348,23632
9348,1681078
9443,458739
9844,1547238
10271,1786065
10477,924318
10477,1845348
10645,329158
11349,482487
11659,485394
12192,593401
12865,429865
13211,509084
13540,870157
13996,72560
13996,110484467
14332,1496064
15149,839393
16663,1660781
16726,1416553
17079,1513667
17586,1985622
17657,83107
17736,420586
17749,1770950
18042,635483
18420,162125
18435,1090707
18555,420586
19024,1700311
19340,1201636
19606,1116451
20077,198394
20181,754497
20420,740772
21350,777743
21350,1811199
21629,189307
22118,867163
22631,458739
22898,382199
22898,802267
22898,859989
22898,1179783
22898,1348243
22898,1557977
22898,1583037
22898,1628718
22898,1691032
23120,1661290
23414,779687
23632,390634
23632,1681078
23632,1831036
23632,1947054
23874,1091857
24378,1644988
24746,194959
24818,1201636
24818,1547238
24993,1270363
25097,590653
25642,54750
25992,503780
26241,791872
26300,290430
26472,618544
26503,1182074
26712,102200
26962,177759
27192,693176
27192,799151
27215,1020200
27215,1331869
27556,1923361
27636,1624821
27891,328927
27891,356592
27891,538117
27891,664536
27891,766438
27891,819589
27891,923724
27891,983159
27891,1290667
27891,1297272
27891,1345065
27891,1404351
27891,1448438
27891,1464523
27891,1649618
27891,1693454
27891,1874054
27891,1976113
27928,1549626
28138,1217738
28660,1694576
28871,1431558
29725,19300
30075,1487227
30081,1089150
30282,237512
30283,1410625
30413,39487305
30418,1556617
30775,1463693
31042,433126
31042,1463693
31189,118959948
31413,1269977
31413,1903603
31848,621708
31848,1224706
32080,174102
32080,221237
32080,1681028
32080,1999892
32878,308284
32878,733492
33067,1979520
33129,1598105
34627,870157
34627,1048514
34627,1797396
34693,1579663
35286,942570
35385,936707
35385,960821
35385,1001428
35560,1677758
36729,1549626
37129,324811
37160,39083
37341,33717
37514,1196031
37607,965502
38009,509084
38517,1680399
38974,1857301
39016,1346225
39024,1205487
39159,66949
39159,331221
39159,602790
39159,812232
39159,1095533
39159,1215615
39159,1326957
39159,1768156
39159,1963675
39185,1404706
39750,91201
39750,267172
39750,453504
39750,794847
39750,887203
39750,923724
39750,1256792
39750,1295989
39750,1818078
39750,1905585
39828,358833
39828,987341
39828,1115441
39828,1176456
39828,1293755
39846,910089
40355,1006731
40607,774518
40637,981808
40820,54750
41587,1949293
42630,1269977
42976,650753
43282,1088007
43327,924318
43367,239562
43904,1700311
44054,1250462
44302,292160
44961,1379496
44961,1567371
45525,1373296
46674,1114841
46744,149826
46744,955126
47007,1140705
47007,1206922
47229,1149827
48449,344153
48928,608411
49028,942570
49045,774518
49522,104184
50202,958646
50522,541216
50522,1635654
50729,834753
50750,96598
50750,381135
50750,543543
50750,823444
50750,849954
52036,1047179
52188,664536
52449,813107
52449,854789
52449,950900
52449,1430396
52449,1778510
52634,413477
52742,1624821
52976,1351561
52976,1906169
52982,485394
53080,27891
53589,253499
53638,1186368
53821,172090
54750,55200
54750,413807
54750,483728
54750,987059
54750,1841330
55098,1018531
55098,1758160
55098,1963913
55133,1206922
55200,413807
55200,1841330
55284,430946
55352,430946
56328,43367
56328,859804
56453,1491022
57533,5232
57800,1895841
57813,110484467
58062,1973537
58332,1114841
59085,127577
59643,791627
59812,442613
59812,1144327
59825,59812
60407,1893825
60424,59812
60671,477701
60799,174974
60799,1418217
60947,181575870
61472,959082
61990,39750
62165,162242
62377,1606318
62540,459915
63204,59812
63740,26503
63795,1733675
63817,617002
63817,974810
63841,184521
63922,197722
64203,36056146
64256,727461
64556,344153
65434,1797396
65535,1567371
65826,1035752
65950,8308
65950,214415
66641,877233
66880,1879133
67248,417019
67356,197529
67356,596682
67356,1159364
67356,1305829
67356,1752215
67356,1777472
67356,1932866
67403,1095861
67469,693176
67608,1187427
67627,43367
67668,1425228
67871,388295
67871,766560
67871,1201423
67871,1240174
67871,1428293
67871,1747577
67871,1949973
68158,655101
68376,55098
68847,26503
68847,1170087
68927,1201636
69019,1373296
69709,577265
69831,1294854
69857,1244187
70247,870157
70724,333037
70777,67871
71431,1585519
71435,422413
72250,1010752
72327,1519457
72395,208589
72560,291633
72560,1130169
72560,1342109
72923,153251
72954,1979520
73265,324811
73582,1230349
73780,482487
74489,1653066
74808,621093
75182,430246
76311,1053542
76704,928175
77177,196949
77286,39750
77568,430946
77761,8137
78423,1979520
78608,1717694
78782,197825953
78948,1752505
79973,1913564
80513,1295163
81661,31559077
81771,59812
81771,1217738
81938,498814
82473,955126
82544,708684
82798,342680
82900,1591216
83023,443067
83049,1425228
83107,798767
83107,1968934
83756,1062764
83968,451064
84115,763510
84138,1277731
84151,1857301
84270,594273
84270,1958607
84595,1903875
84663,54750
84727,730804
85144,430246
85340,153251
85623,1462242
85647,1293755
85807,37341
85881,987419
85997,837833
86874,1196031
87071,1258047
87071,1319723
87127,1895841
87926,1630253
88411,143379
89179,6571
89709,31559077
90148,31848
90473,625438
90473,1410625
91536,333037
91689,1379496
92255,538101
92398,1091857
92507,1302865
92691,625438
92922,582518
93197,31559077
93739,1421227
93865,779687
93865,1244187
94307,834753
94361,1913564
94385,955126
94738,594554
94756,329158
94786,750958
95002,1205487
95303,1959496
95402,55098
95753,1149827
95817,975191
96621,237512
97007,1029334
97737,87572034
98175,1887042
98523,1060959
98523,16321305
98971,1491927
99182,1325973
99473,880530
99998,1872225
100415,477701
100523,527106
100524,416055
100524,770338
101547,231666
101547,267645
101547,709013
101547,1746827
101789,420586
101981,1302865
102027,31848
102200,277312
102200,667935
102200,740772
102200,843319
102200,37505817
102302,1222748
102535,32080
103136,482487
103489,1115441
104015,616965
104184,91737
104184,138432
104184,797059
104184,948679
104184,1890075
104184,1961694
104223,4572688
104392,1622151
104862,965502
104862,1066060
105223,1047179
105300,1230877
105959,1268805
105959,1839895
105978,987453
106076,184521
106222,45048
106222,1642365
106884,1328520
107236,1029334
107270,166815
107534,1203298
107850,102200
107970,987341
108061,871220
108143,1545120
108271,1567783
108545,924318
108545,1845348
108727,189307
108841,1409534
108855,621093
108954,1490152
109224,1903449
109268,1171702
109395,556135
109637,118959948
110014,1214148
110232,1496770
110329,1548564
110951,151619456
111358,162242
111381,1547238
111611,1284248
111890,1615548
112493,1139186
113236,621093
113313,1201493
113403,1205487
113557,1351561
113663,89591
114133,1379496
114227,198371
114327,608411
114889,162125
114990,498814
115101,1132601
115627,1114841
115627,1474119
115658,1653713
115670,1463693
116375,1186368
116867,1076013
117000,1723904
117405,1129770
117743,1653066
118291,1857301
118407,791627
119673,1077461
119998,1672252
120286,1770950
120570,198394
121744,582518
121744,1959190
122266,1993194
122401,942570
122417,148587
122802,859804
122970,693176
122998,393447
123257,632395
123506,1700311
123627,1353808
123947,727461
124007,955126
124028,440471
124873,498814
124901,889223
125178,52449
125876,1936069
126442,1893825
127047,1410625
127052,1898784
127236,503780
127255,218495
127405,1187427
127577,1631077
127607,594554
127648,621093
127839,1047179
128274,958646
129561,1319723
129969,1602162
130968,1355693
131346,1681078
131360,31973
131360,304146
131360,444623
131660,301210
131776,1068240
131801,1462242
131840,420586
132176,482373
132334,149826
132571,1319434
133070,344153
134313,430246
134728,1895841
134845,5047
135645,1047179
135697,942570
135835,1268805
136232,664536
136304,1756563
136345,1116451
136376,1355693
136406,638221
136406,1098092
136856,4572688
137301,189307
137528,1547238
138379,987419
139029,1912866
140069,1425228
140311,115197
140311,362298
140311,429007
140311,490290
140311,708857
140311,1444823
140311,1766599
140423,1201636
140525,1513240
140525,1606318
141079,1048514
141079,1373296
142000,1379496
142276,104184
142547,709776
142812,688127
143134,1359191
143379,186428
143379,324811
143379,838233
143379,1281050
143379,1590667
143379,1605374
143379,1837000
143379,1892096
143379,1900621
143486,83107
143599,237512
144074,496663
144090,329158
144144,1879133
144288,103561
144406,1624821
145359,1355693
146057,38559
146057,695434
146057,1637309
146057,1713965
146186,39750
146665,358833
146880,995762
146990,582518
147006,114275
147006,173896
147006,659359
147006,1201722
147006,1302865
147006,1442165
147006,1447616
147006,1460328
147006,1665339
147006,4572688
147248,582518
147607,39487305
148490,36056146
148529,59812
148759,1277731
149159,430246
149279,987341
149470,1089150
149553,750958
149826,282972
149961,1653066
150191,1752505
150303,301210
150402,969019
150462,218495
150719,995762
151417,220229
151576,1939993
151842,1180836
152349,1995929
153228,498814
153790,1577075
153990,1660781
154210,1455214
154307,1635654
154360,1116451
154953,104184
155362,84270
155487,590653
155572,253279
156106,197722
156106,1579663
156144,1491927
156538,1035752
156909,444729
157049,1006731
157683,1487227
157861,430946
158322,1431558
158396,54750
158957,594554
159822,1370562
160200,947038
160809,39159
160834,1491927
161249,173074
161365,27891
161757,877233
161757,1049692
161969,358833
162125,137061
162125,1879530
162242,1627918
162242,1766147
162242,1837051
162242,1857950
162249,539216
162366,1048514
162366,1340817
162419,1931714
162554,1476082
