source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,5321902,5151029,People v. Poll,2003,https://www.courtlistener.com/opinion/5321902/people-v-poll/,2637924,5151029,2637924,People v. Kolbjornsen,https://www.courtlistener.com/opinion/2637924/people-v-kolbjornsen/
courtlistener,5321902,5151029,People v. Poll,2003,https://www.courtlistener.com/opinion/5321902/people-v-poll/,2639190,5151029,2639190,People v. Barbieri,https://www.courtlistener.com/opinion/2639190/people-v-barbieri/
courtlistener,5321902,5151029,People v. Poll,2003,https://www.courtlistener.com/opinion/5321902/people-v-poll/,2621551,5151029,2621551,People v. Carvell,https://www.courtlistener.com/opinion/2621551/people-v-carvell/
courtlistener,5321902,5151029,People v. Poll,2003,https://www.courtlistener.com/opinion/5321902/people-v-poll/,2637896,5151029,2637896,People v. Espinoza,https://www.courtlistener.com/opinion/2637896/people-v-espinoza/
courtlistener,5321902,5151029,People v. Poll,2003,https://www.courtlistener.com/opinion/5321902/people-v-poll/,2637999,5151029,2637999,People v. Ain,https://www.courtlistener.com/opinion/2637999/people-v-ain/
courtlistener,5321902,5151029,People v. Poll,2003,https://www.courtlistener.com/opinion/5321902/people-v-poll/,2543474,5151029,2543474,People v. Roose,https://www.courtlistener.com/opinion/2543474/people-v-roose/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,6155600,6092972,6021199,Colicchio v. Port Authority of New York & New Jersey,https://www.courtlistener.com/opinion/6155600/colicchio-v-port-authority-of-new-york-new-jersey/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,6179441,6092972,6045427,"Noonan v. New York Blood Center, Inc.",https://www.courtlistener.com/opinion/6179441/noonan-v-new-york-blood-center-inc/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,6185122,6092972,6051234,Dunlop v. Sivaraman,https://www.courtlistener.com/opinion/6185122/dunlop-v-sivaraman/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,6189101,6092972,6055308,"Santilli v. CHP, Inc.",https://www.courtlistener.com/opinion/6189101/santilli-v-chp-inc/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,6199816,6092972,6066258,Cromarty v. Hammoud,https://www.courtlistener.com/opinion/6199816/cromarty-v-hammoud/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,2167123,6092972,2167123,LYNN G. v. Hugo,https://www.courtlistener.com/opinion/2167123/lynn-g-v-hugo/
courtlistener,6226243,6092972,Colon v. Klindt,2003,https://www.courtlistener.com/opinion/6226243/colon-v-klindt/,6216182,6092972,6082805,Agnese v. Cattani,https://www.courtlistener.com/opinion/6216182/agnese-v-cattani/
