citing_id,cited_id
261281,1890128
261349,1021932
261401,936685
261905,1463433
262677,895240
263011,201013
263011,328740
263011,379047
263011,1435886
263157,292369
263196,525017
264025,832461
264461,910595
264907,459058
265262,805215
265262,1777946
265387,1275064
265540,885614
265699,1027793
265713,543934
265738,1460627
265832,94540
266016,379438
266150,32821
266150,1132891
266357,1714640
266438,164119
266438,557423
266438,861817
266438,1784892
266977,1275816
266977,1409091
266977,1579692
267955,1340877
268546,421372
268619,1701960
268670,1952950
268805,1521043
268937,823328
268975,1869972
269302,1135652
269347,278509
269451,237664
269528,1075586
270756,534533
270799,125847
270846,228570
270891,224012
270919,1133248
271205,157516
271205,1653414
271205,1921768
272466,968992
272490,1117400
272677,1851845
272906,148619
273006,700599
273497,158213
273497,207944
273497,214581
273497,811397
273597,1891586
274311,1483878
274313,224012
274313,1662637
274620,1479705
274826,514063
275235,802307
276145,812823
276700,935369
277150,1549889
277167,2154
277181,1610266
277653,1838404
277729,1043522
277743,1591322
278509,4772
278509,204111
278509,494408
278509,604945
278509,1334665
278584,1028604
278861,53020
278861,648722
279117,1126923
279155,1644913
279189,362478
279525,930051
280631,1860804
280649,1308308
280910,193640840
281123,543934
281220,895240
281263,249292
281263,1159126
281340,1539874
282054,797357
282086,660623
282950,579475
283086,1838404
283154,1704974
283188,1198631
284224,1125589
284655,1615523
284811,41574
284811,380565
284811,463201
284811,1355522
285202,193640840
285351,421372
285720,82588
286549,92021
286984,284811
287243,770422
287243,884859
287243,1209122
287243,1449949
287243,1611518
287486,623299
288219,104377
288219,806101
288515,300557
288760,41029
289294,274311
289533,717095
289557,1539874
290217,1145559
290696,1980640
291533,175238
291828,1510201
292163,278509
292177,1221869
292369,591555
292369,1186097
292369,1275399
292369,1574176
292369,1819252
292442,424370
293615,895664
293615,967815
293615,1703983
295190,1104169
295487,125847
295516,1729819
295727,266150
296233,1539874
296297,1964341
296794,1333219
297494,795303
297743,1300725
297986,1792155
297986,1891586
298426,1068451
298693,330386
298787,368738
298974,12637
299084,1333219
299566,981787
299569,1559646
299584,865455
299948,266150
300467,588155
300473,835941
300557,318186
300557,823952
300557,1477080
300557,1961694
300789,595781
300789,1011716
300789,1093824
300789,1624744
301091,1319210
301404,1661992
301546,1331666
301581,899911
301824,1043522
302013,1300725
302080,592899
302408,1860126
302432,1841956
302680,1145559
303393,1869972
303515,463201
303792,1117400
304329,263196
304499,514162
304806,1009476
305241,75941
305241,403127
305241,703390
305241,1419174
305665,35670
