citing_id,cited_id
1644913,1999566
1645313,1102942
1646640,1960099
1649431,946004
1649620,1752222
1650872,858595
1651599,761050
1651662,739258
1662637,1457646
1662811,1586690
1666530,1945293
1667279,960531
1675460,655045
1675460,1615523
1679483,781706
1679483,897386
1679568,1719430
1679718,124004
1679718,1553220
1682508,1576124
1682813,1316139
1690960,707752
1694576,588155
1699291,770422
1699291,1540511
1701068,1536600
1701224,823328
1703207,443306
1704974,849004
1704974,1983017
1705114,145565
1705114,1913766
1705218,1910029
1707158,1316139
1713965,1490310
1716905,77162
1726974,127453
1733535,834589
1733535,1386353
1735815,44591
1735815,766560
1735815,910595
1735815,1733535
1735815,1945293
1740259,1113126
1747577,1857950
1748256,693505
1748256,1799890
1748715,1242384
1752222,611046
1752222,861817
1752222,1126538
1752222,1298255
1752505,1980640
1753403,1070258
1753789,104377
1759197,1342109
1763374,930051
1764677,603736
1764677,1333014
1764677,1743548
1766147,1747577
1778199,1133248
1782633,574198
1782633,608874
1782633,1139389
1782633,1523491
1782633,1629177
1783260,1377335
1783260,1802788
1793493,117326
1793493,1868070
1795100,1858217
1797396,1783260
1799890,4354
1799890,212098
1800593,553880
1802788,71219
1802788,932898
1802930,1536600
1805578,493792
1812876,1918767
1812985,641763
1813801,331743
1815215,1479705
1817407,263011
1818703,1786180
1820934,1093034
1824031,865455
1826665,102512
1838404,1519712
1838404,1681654
1841956,476355
1841956,793126
1841956,1948636
1843867,172472
1847465,1912299
1853683,835941
1859206,885614
1873661,374494
1877176,781706
1877176,1679483
1882267,561287
1884237,266438
1889659,837560
1889659,1679568
1889659,1719430
1890075,132533
1890075,197048
1890075,732821
1890075,791276
1890075,1961694
1896070,820970
1903935,603736
1904168,781769
1912299,414792
1913453,673500
1913564,486473
1913564,1031512
1916459,795303
1918239,1890797
1918767,38328
1918767,493883
1918767,701326
1928029,1547137
1928178,608874
1928178,1291316
1929784,1316139
1934515,656488
1934515,1531171
1940266,707752
1944190,770422
1945035,316117
1945293,554839
1945293,944601
1945293,1323246
1945293,1431786
1946601,82038
1948618,208309
1952354,960531
1952950,568069
1954254,1802788
1959190,1028604
1961307,858595
1961477,1839963
1961694,132533
1961694,318186
1961694,1989300
1963266,1536600
1963535,148933
1963535,258864
1963535,587965
1963535,948679
1969682,544641
1969682,603736
1979324,781128
1979603,338744
1980640,9285
1983009,299569
1998048,313764
1998048,1769227
1998947,781706
1999764,75362100
5114588,793348
12397485,1964341
14391610,450706
17693527,761424
20473749,1117400
20473749,1615015
21266288,1308308
21266288,1718426
21266288,1980640
22125680,1703983
22753594,1425747
24847628,331743
25626810,954858
26098995,1764677
26562598,1231443
27098883,492177
28242033,885224
32431920,1649431
33465676,1801897
34328129,1648221
35662889,1536600
37078038,1340877
38360473,22221
38360473,266438
43475503,1747577
43751499,1882779
47961553,805786
49625991,740650
50730470,1012429
50798357,1224032
50919315,1648734
55578845,75153
60158808,434894
63489929,1342109
63794871,67600325
64111525,723412
66145267,1573752
66145267,1645156
66273855,640087
66970168,1512520
66970168,21266288
67063868,971550
69292697,1298255
70561952,802307
72077064,849004
78997925,923000
79280249,1748256
82476980,861817
84160721,318186
84160721,1961694
85515763,1145559
85571316,182124
88911993,1467818
90472360,504407
90534076,20909926
90534076,62933588
90534076,97365940
90709522,761050
92025453,865455
96039159,194523
96039159,388201
96039159,502707
96039159,543934
97242241,930051
98039898,1818703
98822089,1731136
100291026,451064
103048269,1999566
105423580,1827815
107745042,1218536
107745042,1699330
109655125,1718426
110793560,1457428
110953063,1135652
115367233,421372
115367233,1389078
116716678,1409644
117771444,724639
118959948,1401948
118999760,1999892
121065383,74498
121065383,1622502
123456797,1643138
126340965,549230
127517806,82588
127517806,405349
127522483,707752
128921130,1425747
131435468,849004
131435468,1983017
132373854,1593203
132692083,543934
133804913,338744
135095591,1818703
139734870,603736
139734870,1748256
140008397,1642365
141126788,1748256
141904436,371597
141946357,120358
141946357,304499
141946357,668225
141946357,854341
141946357,1512520
143202244,32824
143202244,1409644
144835684,1435269
145887290,182124
146487961,739258
147756011,761050
153200939,35662889
154710601,148619
154918904,1922997
155215460,190579
155215460,1961477
156242701,1536230
157067218,968992
160269658,612395
160697608,25576
160697608,561287
160697608,1743548
160697608,1928017
160697608,1948248
160899816,1648734
163639357,145565
163639357,510078
163639357,1913766
165099707,44591
165099707,766560
165099707,910595
165099707,1733535
168057026,284811
168057026,1536600
168653623,75362100
169171324,663930
170521216,1609169
173843611,549295
175694654,82588
179331686,865455
179426437,1980640
181202406,32824
183778757,1798885
184238590,263011
184897094,1633194
186855368,997002
189806642,1512520
189806642,1748256
191640611,1625376
194090444,22221
194090444,266438
198444828,6999
199096823,441001
199096823,675387
