source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,2369076,3369647,2369076,Strazza v. McKittrick,https://www.courtlistener.com/opinion/2369076/strazza-v-mckittrick/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,2295573,3369647,2295573,Hopson v. St. Mary's Hospital,https://www.courtlistener.com/opinion/2295573/hopson-v-st-marys-hospital/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,3361416,3369647,3356950,Shattuck v. Gulliver,https://www.courtlistener.com/opinion/3361416/shattuck-v-gulliver/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7892791,3369647,7839985,Ladd v. Douglas Trucking Co.,https://www.courtlistener.com/opinion/7892791/ladd-v-douglas-trucking-co/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7893260,3369647,7840496,Maloney v. Conroy,https://www.courtlistener.com/opinion/7893260/maloney-v-conroy/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7895111,3369647,7842551,"Novametrix Medical Systems, Inc. v. BOC Group, Inc.",https://www.courtlistener.com/opinion/7895111/novametrix-medical-systems-inc-v-boc-group-inc/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7895378,3369647,7842864,"Lynn v. Haybuster Manufacturing, Inc.",https://www.courtlistener.com/opinion/7895378/lynn-v-haybuster-manufacturing-inc/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7895943,3369647,7843546,"RK Constructors, Inc. v. Fusco Corp.",https://www.courtlistener.com/opinion/7895943/rk-constructors-inc-v-fusco-corp/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7896489,3369647,7844186,Waters v. Autuori,https://www.courtlistener.com/opinion/7896489/waters-v-autuori/
courtlistener,3374106,3369647,"Rios v. Kozlowski, No. Cv 98 057 6510 (Aug. 24, 1998)",1998,https://www.courtlistener.com/opinion/3374106/rios-v-kozlowski-no-cv-98-057-6510-aug-24-1998/,7896562,3369647,7844260,Clohessy v. Bachelor,https://www.courtlistener.com/opinion/7896562/clohessy-v-bachelor/
