source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1719797,2388741|9764239,1719797,Gray v. Wallace,https://www.courtlistener.com/opinion/1719797/gray-v-wallace/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,2370773,2388741|9764240,2370773,Fisher v. Wilkinson,https://www.courtlistener.com/opinion/2370773/fisher-v-wilkinson/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,2400851,2388741|9764239,2400851,Nelson v. R. H. MacY & Co.,https://www.courtlistener.com/opinion/2400851/nelson-v-r-h-macy-co/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1680084,2388741|9764239,9668528,Porter v. Crawford & Co.,https://www.courtlistener.com/opinion/1680084/porter-v-crawford-co/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1786791,2388741|9764239,1786791,Smith v. Lewis,https://www.courtlistener.com/opinion/1786791/smith-v-lewis/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1745351,2388741|9764240,1745351,Jines v. Young,https://www.courtlistener.com/opinion/1745351/jines-v-young/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1736640,2388741|9764239,1736640,"Signorino v. National Super Markets, Inc.",https://www.courtlistener.com/opinion/1736640/signorino-v-national-super-markets-inc/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1665404,2388741|9764240,1665404,"Mahoney v. Doerhoff Surgical Services, Inc.",https://www.courtlistener.com/opinion/1665404/mahoney-v-doerhoff-surgical-services-inc/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1665606,2388741|9764239,1665606,Meyer v. Enoch,https://www.courtlistener.com/opinion/1665606/meyer-v-enoch/
courtlistener,2388741,2388741|9764239|9764240,"St. John's Regional Health Center, Inc. v. Windler",1993,https://www.courtlistener.com/opinion/2388741/st-johns-regional-health-center-inc-v-windler/,1575833,2388741|9764239|9764240,1575833,Jacobs v. Wolff,https://www.courtlistener.com/opinion/1575833/jacobs-v-wolff/
