source,source_cluster_id,source_opinion_ids,source_case,source_year,source_url,cited_cluster_id,citing_opinion_ids,cited_opinion_ids,cited_name,cited_url
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,1116658,1559101,1116658,Guaranty Trust Co. v. York,https://www.courtlistener.com/opinion/1116658/guaranty-trust-co-v-york/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,104182,1559101,9419693,Guaranty Trust Co. v. York,https://www.courtlistener.com/opinion/104182/guaranty-trust-co-v-york/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,6678437,1559101,6557520,Patterson v. Vincent,https://www.courtlistener.com/opinion/6678437/patterson-v-vincent/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,2204977,1559101,2204977,Mastellone v. Argo Oil Corp.,https://www.courtlistener.com/opinion/2204977/mastellone-v-argo-oil-corp/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,105125,1559101,9420943,Wells v. Simonds Abrasive Co.,https://www.courtlistener.com/opinion/105125/wells-v-simonds-abrasive-co/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,1514658,1559101,1514658,Layton v. Allen,https://www.courtlistener.com/opinion/1514658/layton-v-allen/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,108153,1559101,9424277,Adickes v. S. H. Kress & Co.,https://www.courtlistener.com/opinion/108153/adickes-v-s-h-kress-co/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,304511,1559101,304511,"Fed. Sec. L. Rep. P 93,524 Carl Mintz and Shirley Mintz v. Mathers Fund, Inc.",https://www.courtlistener.com/opinion/304511/fed-sec-l-rep-p-93524-carl-mintz-and-shirley-mintz-v-mathers-fund/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,318295,1559101,318295,Viola O. Tomalewski v. State Farm Life Insurance Company,https://www.courtlistener.com/opinion/318295/viola-o-tomalewski-v-state-farm-life-insurance-company/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,2359782,1559101,2359782,"Isaacson, Stolper & Co. v. Artisan's Savings Bank",https://www.courtlistener.com/opinion/2359782/isaacson-stolper-co-v-artisans-savings-bank/
courtlistener,1559101,1559101,Curran v. Time Insurance,1986,https://www.courtlistener.com/opinion/1559101/curran-v-time-insurance/,1432637,1559101,1432637,Brandywine One Hundred Corp. v. Hartford Fire Insurance,https://www.courtlistener.com/opinion/1432637/brandywine-one-hundred-corp-v-hartford-fire-insurance/
