citing_id,cited_id
111732054,59912
112129585,1141020
112389000,987059
112473549,948916
112663994,10438037
112701761,1388066
112877732,801837
113133729,1949862
113376446,554839
113566125,684433
113819800,1350925
113824971,684433
114005416,1695140
114018904,1914817
114320123,1954356
114736868,1825635
114966665,684433
115445632,1141020
115810746,987059
115912339,531294
116416451,732516
116627128,41868
116646288,990746
116706817,184660633
117013093,1878796
117108326,990746
117293451,440324
117343175,73344
117343175,880360
117355108,835938
117460935,987059
118134332,180091
118198550,835938
118431694,378583
118643950,432276
119297084,309469
119803105,378583
120161807,904979
120406161,1652416
120498536,1350925
120638213,732516
120707858,495914
120829246,1141020
120858084,1857950
121062908,948916
121400987,1141020
121523866,1833042
121550831,653417
121852114,1230342
121867229,1350925
122468933,254072
123277010,1382411
123300695,1825635
123603453,153292751
123631219,1913374
123725577,959860
123725577,1382411
123804473,554839
123898767,1388066
124022295,59678
124022295,196155
124022295,951773
124022295,1087392
124022295,1694488
124234478,1949862
124348536,1954356
124531037,554839
124655100,334293
124655100,959860
124655100,1097199
125234529,254072
125551937,1230342
125719734,1141020
125732522,1350925
126372991,59912
126678721,41868
126678721,554839
126919556,1230342
127144046,1252014
127305013,153292751
127517806,554839
127591201,684433
128504872,1695140
128510440,1270239
128894837,983794
129254285,732516
129347129,1825635
129749187,349194
129885075,653417
130083299,396336
130658329,1350925
130739594,1857950
131156849,254072
131459595,1574616
131781371,907531
132567230,1230342
132984268,378583
132994449,1857950
133180327,1914817
